VGS,VDS,DC_IDS_i_0____
6.38378239159465e-16,4.4,7.62974411481746e-06
6.38378239159465e-16,4.5,7.87691376414832e-06
6.38378239159465e-16,4.6,8.1251928883995e-06
6.38378239159465e-16,4.7,8.37448177889592e-06
6.38378239159465e-16,4.8,8.62468813916441e-06
6.38378239159465e-16,4.9,8.87572678109245e-06
6.38378239159465e-16,5,9.12751930693552e-06
0.100000000000001,0,9.84448061897708e-10
0.100000000000001,0.1,3.18285292796702e-06
0.100000000000001,0.2,6.38861954472591e-06
0.100000000000001,0.3,9.63274619248772e-06
0.100000000000001,0.4,1.29288812967435e-05
0.100000000000001,0.5,1.62900616112212e-05
0.100000000000001,0.6,1.97286232025163e-05
0.100000000000001,0.7,2.32560604485827e-05
0.100000000000001,0.8,2.68828890192703e-05
0.100000000000001,0.9,3.06185274876712e-05
0.100000000000001,1,3.44712024175564e-05
0.100000000000001,1.1,3.84478789445934e-05
0.100000000000001,1.2,4.25542175688752e-05
0.100000000000001,1.3,4.67945569221418e-05
0.100000000000001,1.4,5.11719214368183e-05
0.100000000000001,1.5,5.56880521076969e-05
0.100000000000001,1.6,6.03434579235539e-05
0.100000000000001,1.7,6.5137485078517e-05
0.100000000000001,1.8,7.00684007652537e-05
0.100000000000001,1.9,7.51334882058811e-05
0.100000000000001,2,8.03291495824962e-05
0.100000000000001,2.1,8.5651013668937e-05
0.100000000000001,2.2,9.1094045214023e-05
0.100000000000001,2.3,9.66526534559529e-05
0.100000000000001,2.4,0.000102320797529146
0.100000000000001,2.5,0.000108092086931646
0.100000000000001,2.6,0.000113959875629858
0.100000000000001,2.7,0.000119917348768666
0.100000000000001,2.8,0.000125957601314696
0.100000000000001,2.9,0.000132073708278988
0.100000000000001,3,0.000138258786437333
0.100000000000001,3.1,0.000144506047690272
0.100000000000001,3.2,0.000150808844381218
0.100000000000001,3.3,0.000157160707023707
0.100000000000001,3.4,0.000163555374981608
0.100000000000001,3.5,0.00016998682070474
0.100000000000001,3.6,0.000176449268152124
0.100000000000001,3.7,0.000182937206041471
0.100000000000001,3.8,0.000189445396551624
0.100000000000001,3.9,0.000195968880079033
0.100000000000001,4,0.000202502976613895
0.100000000000001,4.1,0.00020904328425982
0.100000000000001,4.2,0.00021558567537533
0.100000000000001,4.3,0.000222126290768535
0.100000000000001,4.4,0.000228661532329562
0.100000000000001,4.5,0.000235188054439915
0.100000000000001,4.6,0.000241702754455004
0.100000000000001,4.7,0.000248202762515909
0.100000000000001,4.8,0.000254685430909677
0.100000000000001,4.9,0.000261148323163948
0.100000000000001,5,0.000267589203031781
0.200000000000001,0,-3.80296656201409e-09
0.200000000000001,0.1,5.00434972003065e-05
0.200000000000001,0.2,0.000100035422667695
0.200000000000001,0.3,0.000150080290620037
0.200000000000001,0.4,0.000200276394140763
0.200000000000001,0.5,0.000250710818155273
0.200000000000001,0.6,0.0003014573298829
0.200000000000001,0.7,0.000352574448139549
0.200000000000001,0.8,0.000404103975185003
0.200000000000001,0.9,0.000456070072662819
0.200000000000001,1,0.000508478899600924
0.200000000000001,1.1,0.000561318798494732
0.200000000000001,1.2,0.000614560992171827
0.200000000000001,1.3,0.000668160735202812
0.200000000000001,1.4,0.000722058848864838
0.200000000000001,1.5,0.00077618355850321
0.200000000000001,1.6,0.000830452546828888
0.200000000000001,1.7,0.000884775136149968
0.200000000000001,1.8,0.000939054516335377
0.200000000000001,1.9,0.000993189942742808
0.200000000000001,2,0.00104707883852142
0.200000000000001,2.1,0.00110061874765368
0.200000000000001,2.2,0.00115370909787812
0.200000000000001,2.3,0.00120625274537841
0.200000000000001,2.4,0.00125815728512819
0.200000000000001,2.5,0.00130933612151716
0.200000000000001,2.6,0.00135970930301105
0.200000000000001,2.7,0.00140920413194472
0.200000000000001,2.8,0.0014577555660921
0.200000000000001,2.9,0.00150530643249012
0.200000000000001,3,0.00155180747628811
0.200000000000001,3.1,0.00159721726837204
0.200000000000001,3.2,0.00164150199541668
0.200000000000001,3.3,0.00168463515509169
0.200000000000001,3.4,0.0017265971776178
0.200000000000001,3.5,0.00176737499293879
0.200000000000001,3.6,0.00180696156061533
0.200000000000001,3.7,0.00184535537729673
0.200000000000001,3.8,0.00188255997439478
0.200000000000001,3.9,0.00191858341644821
0.200000000000001,4,0.00195343780868229
0.200000000000001,4.1,0.00198713882046798
0.200000000000001,4.2,0.00201970522978835
0.200000000000001,4.3,0.00205115849242827
0.200000000000001,4.4,0.00208152233841466
0.200000000000001,4.5,0.00211082239723595
0.200000000000001,4.6,0.00213908585254626
0.200000000000001,4.7,0.0021663411263946
0.200000000000001,4.8,0.00219261759249322
0.200000000000001,4.9,0.00221794531763456
0.200000000000001,5,0.00224235483006439
0.300000000000001,0,-2.49946072143347e-08
0.300000000000001,0.1,0.000381137886128393
0.300000000000001,0.2,0.000747209313615004
0.300000000000001,0.3,0.00109752847032167
0.300000000000001,0.4,0.00143175184835453
0.300000000000001,0.5,0.00174978502320306
0.300000000000001,0.6,0.00205172047402834
0.300000000000001,0.7,0.00233778644845617
0.300000000000001,0.8,0.00260830728874012
0.300000000000001,0.9,0.00286367406492616
0.300000000000001,1,0.00310432380452257
0.300000000000001,1.1,0.00333072548467992
0.300000000000001,1.2,0.00354337104610372
0.300000000000001,1.3,0.00374276989346581
0.300000000000001,1.4,0.00392944560477403
0.300000000000001,1.5,0.00410393384451581
0.300000000000001,1.6,0.00426678073849893
0.300000000000001,1.7,0.00441854120704557
0.300000000000001,1.8,0.00455977695845606
0.300000000000001,1.9,0.00469105401174508
0.300000000000001,2,0.00481293974525341
0.300000000000001,2.1,0.00492599955722567
0.300000000000001,2.2,0.00503079327928297
0.300000000000001,2.3,0.00512787150888802
0.300000000000001,2.4,0.00521777202830312
0.300000000000001,2.5,0.00530101646142826
0.300000000000001,2.6,0.00537810729234279
0.300000000000001,2.7,0.00544952533581362
0.300000000000001,2.8,0.00551572771500704
0.300000000000001,2.9,0.00557714636860672
0.300000000000001,3,0.00563418708084626
0.300000000000001,3.1,0.00568722900494209
0.300000000000001,3.2,0.00573662463353095
0.300000000000001,3.3,0.00578270015878999
0.300000000000001,3.4,0.00582575615930801
0.300000000000001,3.5,0.00586606854958718
0.300000000000001,3.6,0.00590388973028724
0.300000000000001,3.7,0.00593944988199862
0.300000000000001,3.8,0.00597295835156011
0.300000000000001,3.9,0.00600460508697771
0.300000000000001,4,0.00603456208426363
0.300000000000001,4.1,0.00606298481656531
0.300000000000001,4.2,0.00609001362249639
0.300000000000001,4.3,0.0061157750364356
0.300000000000001,4.4,0.00614038304863709
0.300000000000001,4.5,0.00616394028727823
0.300000000000001,4.6,0.0061865391180875
0.300000000000001,4.7,0.006208262660005
0.300000000000001,4.8,0.00622918571751035
0.300000000000001,4.9,0.00624937563189096
0.300000000000001,5,0.00626889305490307
0.400000000000001,0,-1.15861124553252e-07
0.400000000000001,0.1,0.00148367018103235
0.400000000000001,0.2,0.002809194071716
0.400000000000001,0.3,0.00398051069788747
0.400000000000001,0.4,0.00500682086791468
0.400000000000001,0.5,0.00589992419280017
0.400000000000001,0.6,0.00667263086056785
0.400000000000001,0.7,0.00733782714362573
0.400000000000001,0.8,0.00790795231520447
0.400000000000001,0.9,0.00839472011763586
0.400000000000001,1,0.008808979244386
0.400000000000001,1.1,0.00916065057289066
0.400000000000001,1.2,0.00945870705475384
0.400000000000001,1.3,0.00971117921595197
0.400000000000001,1.4,0.00992517857099311
0.400000000000001,1.5,0.0101069355898488
0.400000000000001,1.6,0.0102618502159721
0.400000000000001,1.7,0.0103945528192353
0.400000000000001,1.8,0.0105089728944936
0.400000000000001,1.9,0.0106084123695935
0.400000000000001,2,0.0106956203071979
0.400000000000001,2.1,0.0107728660819977
0.400000000000001,2.2,0.0108420086770708
0.400000000000001,2.3,0.0109045604251671
0.400000000000001,2.4,0.0109617441971865
0.400000000000001,2.5,0.0110145436277748
0.400000000000001,2.6,0.0110637464265353
0.400000000000001,2.7,0.0111099811458554
0.400000000000001,2.8,0.0111537479765588
0.400000000000001,2.9,0.0111954442441215
0.400000000000001,3,0.0112353853068127
0.400000000000001,3.1,0.011273821536317
0.400000000000001,3.2,0.0113109520103232
0.400000000000001,3.3,0.0113469354796627
0.400000000000001,3.4,0.0113818990999587
0.400000000000001,3.5,0.011415945346024
0.400000000000001,3.6,0.0114491574603586
0.400000000000001,3.7,0.0114816037271028
0.400000000000001,3.8,0.0115133408104762
0.400000000000001,3.9,0.0115444163520543
0.400000000000001,4,0.0115748709837004
0.400000000000001,4.1,0.011604739881859
0.400000000000001,4.2,0.0116340539633951
0.400000000000001,4.3,0.0116628408024163
0.400000000000001,4.4,0.0116911253307716
0.400000000000001,4.5,0.0117189303714977
0.400000000000001,4.6,0.0117462770437787
0.400000000000001,4.7,0.0117731850694897
0.400000000000001,4.8,0.0117996730046877
0.400000000000001,4.9,0.01182575841413
0.400000000000001,5,0.0118514580027628
0.500000000000001,0,-4.93704109989003e-07
0.500000000000001,0.1,0.00334010144362147
0.500000000000001,0.2,0.00620580759065172
0.500000000000001,0.3,0.00860794981438888
0.500000000000001,0.4,0.0105806689077673
0.500000000000001,0.5,0.0121703592692577
0.500000000000001,0.6,0.0134287305765015
0.500000000000001,0.7,0.0144083360705367
0.500000000000001,0.8,0.0151595745347414
0.500000000000001,0.9,0.0157285912855881
0.500000000000001,1,0.0161558771424881
0.500000000000001,1.1,0.0164755448560238
0.500000000000001,1.2,0.0167152554256227
0.500000000000001,1.3,0.0168966746455865
0.500000000000001,1.4,0.0170362680041041
0.500000000000001,1.5,0.0171462346584478
0.500000000000001,1.6,0.0172354258332274
0.500000000000001,1.7,0.0173101556449891
0.500000000000001,1.8,0.017374866912763
0.500000000000001,1.9,0.0174326507233047
0.500000000000001,2,0.0174856373036461
0.500000000000001,2.1,0.0175352823656208
0.500000000000001,2.2,0.0175825728327633
0.500000000000001,2.3,0.0176281725339662
0.500000000000001,2.4,0.0176725242711803
0.500000000000001,2.5,0.0177159207286025
0.500000000000001,2.6,0.0177585534035994
0.500000000000001,2.7,0.0178005461758181
0.500000000000001,2.8,0.0178419782125034
0.500000000000001,2.9,0.0178828995107759
0.500000000000001,3,0.0179233413783409
0.500000000000001,3.1,0.0179633234483763
0.500000000000001,3.2,0.0180028583303528
0.500000000000001,3.3,0.0180419546549136
0.500000000000001,3.4,0.0180806190330116
0.500000000000001,3.5,0.0181188572853126
0.500000000000001,3.6,0.0181566751848634
0.500000000000001,3.7,0.0181940788784025
0.500000000000001,3.8,0.0182310750984694
0.500000000000001,3.9,0.018267671242042
0.500000000000001,4,0.0183038753665418
0.500000000000001,4.1,0.0183396961370703
0.500000000000001,4.2,0.0183751427471963
0.500000000000001,4.3,0.0184102248277826
0.500000000000001,4.4,0.0184449523530522
0.500000000000001,4.5,0.0184793355495446
0.500000000000001,4.6,0.0185133848112465
0.500000000000001,4.7,0.018547110622621
0.500000000000001,4.8,0.0185805234902499
0.500000000000001,4.9,0.0186136338831596
0.500000000000001,5,0.0186464521815111
0.600000000000001,0,-2.0726320422013e-06
0.600000000000001,0.1,0.00523689105253137
0.600000000000001,0.2,0.00980539287029308
0.600000000000001,0.3,0.0136419117284404
0.600000000000001,0.4,0.016737571843513
0.600000000000001,0.5,0.0191314848148418
0.600000000000001,0.6,0.0209025722396736
0.600000000000001,0.7,0.0221569855823634
0.600000000000001,0.8,0.0230115390748136
0.600000000000001,0.9,0.0235767739302472
0.600000000000001,1,0.0239448618446761
0.600000000000001,1.1,0.024185044439892
0.600000000000001,1.2,0.0243452761424833
0.600000000000001,1.3,0.0244568444657451
0.600000000000001,1.4,0.0245393299305328
0.600000000000001,1.5,0.0246046478821837
0.600000000000001,1.6,0.0246599163133813
0.600000000000001,1.7,0.0247093354998842
0.600000000000001,1.8,0.0247553628571571
0.600000000000001,1.9,0.0247994264401047
0.600000000000001,2,0.0248423507366872
0.600000000000001,2.1,0.0248846080823767
0.600000000000001,2.2,0.024926466158605
0.600000000000001,2.3,0.0249680741872931
0.600000000000001,2.4,0.0250095131746099
0.600000000000001,2.5,0.025050825144308
0.600000000000001,2.6,0.0250920301155403
0.600000000000001,2.7,0.0251331359391167
0.600000000000001,2.8,0.0251741439743383
0.600000000000001,2.9,0.0252150523441131
0.600000000000001,3,0.0252558577807918
0.600000000000001,3.1,0.0252965566527716
0.600000000000001,3.2,0.0253371455159433
0.600000000000001,3.3,0.0253776213907667
0.600000000000001,3.4,0.0254179818822261
0.600000000000001,3.5,0.0254582252111697
0.600000000000001,3.6,0.0254983501970437
0.600000000000001,3.7,0.0255383562153528
0.600000000000001,3.8,0.0255782431433925
0.600000000000001,3.9,0.025618011302043
0.600000000000001,4,0.0256576613980227
0.600000000000001,4.1,0.0256971944689987
0.600000000000001,4.2,0.0257366118327677
0.600000000000001,4.3,0.0257759150410243
0.600000000000001,4.4,0.0258151058378299
0.600000000000001,4.5,0.0258541861226572
0.600000000000001,4.6,0.0258931579177633
0.600000000000001,4.7,0.0259320233395726
0.600000000000001,4.8,0.0259707845737285
0.600000000000001,4.9,0.0260094438534661
0.600000000000001,5,0.0260480034409696
0.700000000000001,0,-8.82608900852707e-06
0.700000000000001,0.1,0.00665328019782668
0.700000000000001,0.2,0.0127014535665723
0.700000000000001,0.3,0.0179713735319309
0.700000000000001,0.4,0.0223339641295927
0.700000000000001,0.5,0.0257218194657503
0.700000000000001,0.6,0.0281585992632036
0.700000000000001,0.7,0.0297705982472657
0.700000000000001,0.8,0.0307569322364423
0.700000000000001,0.9,0.0313271871383757
0.700000000000001,1,0.0316495026984287
0.700000000000001,1.1,0.0318351843248601
0.700000000000001,1.2,0.0319491364661779
0.700000000000001,1.3,0.0320264062725571
0.700000000000001,1.4,0.0320851214000558
0.700000000000001,1.5,0.0321344549042259
0.700000000000001,1.6,0.0321790081718875
0.700000000000001,1.7,0.0322210907565492
0.700000000000001,1.8,0.03226187281766
0.700000000000001,1.9,0.0323019593194526
0.700000000000001,2,0.0323416741025046
0.700000000000001,2.1,0.0323811999752434
0.700000000000001,2.2,0.032420647741932
0.700000000000001,2.3,0.0324600902533532
0.700000000000001,2.4,0.0324995792695781
0.700000000000001,2.5,0.032539153887604
0.700000000000001,2.6,0.0325788448353172
0.700000000000001,2.7,0.0326186767428894
0.700000000000001,2.8,0.0326586694254935
0.700000000000001,2.9,0.0326988386817087
0.700000000000001,3,0.0327391968520643
0.700000000000001,3.1,0.0327797532549299
0.700000000000001,3.2,0.0328205145550336
0.700000000000001,3.3,0.0328614850900557
0.700000000000001,3.4,0.0329026671666483
0.700000000000001,3.5,0.0329440613307873
0.700000000000001,3.6,0.0329856666146007
0.700000000000001,3.7,0.0330274807607776
0.700000000000001,3.8,0.0330695004254002
0.700000000000001,3.9,0.0331117213600832
0.700000000000001,4,0.03315413857445
0.700000000000001,4.1,0.0331967464801226
0.700000000000001,4.2,0.0332395390175076
0.700000000000001,4.3,0.0332825097667314
0.700000000000001,4.4,0.0333256520440931
0.700000000000001,4.5,0.0333689589853923
0.700000000000001,4.6,0.0334124236174458
0.700000000000001,4.7,0.0334560389190414
0.700000000000001,4.8,0.0334997978725023
0.700000000000001,4.9,0.0335436935069487
0.700000000000001,5,0.0335877189342552
0.8,0,-3.81549500666562e-05
0.8,0.1,0.00750262514164706
0.8,0.2,0.0146025387565079
0.8,0.3,0.0210597721579376
0.8,0.4,0.0266555630886893
0.8,0.5,0.0311805071363487
0.8,0.6,0.0345008239121555
0.8,0.7,0.0366538881384775
0.8,0.8,0.0378808320836263
0.8,0.9,0.038514957618057
0.8,1,0.0388317381325563
0.8,1.1,0.0389973181438118
0.8,1.2,0.039095054848881
0.8,1.3,0.0391629623928351
0.8,1.4,0.0392176407185206
0.8,1.5,0.0392662367008422
0.8,1.6,0.039311845759304
0.8,1.7,0.039355846890192
0.8,1.8,0.0393988931855685
0.8,1.9,0.0394413285436547
0.8,2,0.0394833622655233
0.8,2.1,0.039525142009366
0.8,2.2,0.0395667842081813
0.8,2.3,0.0396083867584388
0.8,2.4,0.0396500343774836
0.8,2.5,0.0396918009779829
0.8,2.6,0.0397337508676372
0.8,2.7,0.0397759395158699
0.8,2.8,0.0398184141823147
0.8,2.9,0.0398612145157797
0.8,3,0.0399043731562622
0.8,3.1,0.0399479163427864
0.8,3.2,0.0399918645194775
0.8,3.3,0.0400362329299259
0.8,3.4,0.0400810321906768
0.8,3.5,0.0401262688365377
0.8,3.6,0.0401719458324454
0.8,3.7,0.0402180630485313
0.8,3.8,0.0402646176966412
0.8,3.9,0.0403116047278665
0.8,4,0.0403590171916604
0.8,4.1,0.0404068465578626
0.8,4.2,0.0404550830034935
0.8,4.3,0.0405037156665271
0.8,4.4,0.0405527328690621
0.8,4.5,0.040602122312404
0.8,4.6,0.0406518712465764
0.8,4.7,0.040701966616726
0.8,4.8,0.0407523951887796
0.8,4.9,0.0408031436565836
0.8,5,0.0408541987325998
0.900000000000001,0,-0.000163876823801553
0.900000000000001,0.1,0.00786954371386381
0.900000000000001,0.2,0.0156035263050037
0.900000000000001,0.3,0.022864439357732
0.900000000000001,0.4,0.0294246759752361
0.900000000000001,0.5,0.0350028477512087
0.900000000000001,0.6,0.0393078871510061
0.900000000000001,0.7,0.0421832377402973
0.900000000000001,0.8,0.0437921668553468
0.900000000000001,0.9,0.0445666505430306
0.900000000000001,1,0.0449191561286207
0.900000000000001,1.1,0.0450916672229055
0.900000000000001,1.2,0.0451932671247421
0.900000000000001,1.3,0.0452674248107917
0.900000000000001,1.4,0.0453306429205159
0.900000000000001,1.5,0.0453891223077013
0.900000000000001,1.6,0.045445235855781
0.900000000000001,1.7,0.0454999469265719
0.900000000000001,1.8,0.0455536994748985
0.900000000000001,1.9,0.0456067434991196
0.900000000000001,2,0.0456592533929474
0.900000000000001,2.1,0.0457113706101607
0.900000000000001,2.2,0.0457632187930264
0.900000000000001,2.3,0.0458149089902976
0.900000000000001,2.4,0.0458665414067666
0.900000000000001,2.5,0.0459182060255858
0.900000000000001,2.6,0.045969982939316
0.900000000000001,2.7,0.0460219426731704
0.900000000000001,2.8,0.0460741465820358
0.900000000000001,2.9,0.0461266473306302
0.900000000000001,3,0.0461794894419258
0.900000000000001,3.1,0.0462327098926985
0.900000000000001,3.2,0.0462863387353797
0.900000000000001,3.3,0.0463403997280155
0.900000000000001,3.4,0.0463949109574145
0.900000000000001,3.5,0.0464498854438195
0.900000000000001,3.6,0.0465053317184041
0.900000000000001,3.7,0.0465612543674776
0.900000000000001,3.8,0.0466176545394526
0.900000000000001,3.9,0.046674530412408
0.900000000000001,4,0.0467318776214963
0.900000000000001,4.1,0.0467896896465405
0.900000000000001,4.2,0.0468479581609881
0.900000000000001,4.3,0.0469066733439786
0.900000000000001,4.4,0.0469658241576801
0.900000000000001,4.5,0.0470253985922971
0.900000000000001,4.6,0.0470853838812752
0.900000000000001,4.7,0.0471457666892626
0.900000000000001,4.8,0.0472065332753472
0.900000000000001,4.9,0.0472676696340027
0.900000000000001,5,0.0473291616160533
1,0,-0.000654251469545436
1,0.1,0.00775958676368502
1,0.2,0.0158881051012122
1,0.3,0.0236259450512193
1,0.4,0.0307927501928202
1,0.5,0.037117729100923
1,0.6,0.0422446134130561
1,0.7,0.0458447574758052
1,0.8,0.0479072222637855
1,0.9,0.0488752827298073
1,1,0.0492917520616593
1,1.1,0.0494877296557534
1,1.2,0.0496045767712224
1,1.3,0.0496937834264587
1,1.4,0.0497730366311341
1,1.5,0.0498483307174303
1,1.6,0.0499217308775365
1,1.7,0.0499939941877154
1,1.8,0.0500654425838873
1,1.9,0.0501362518990811
1,2,0.0502065469645839
1,2.1,0.0502764324840411
1,2.2,0.0503460027362346
1,2.3,0.0504153443920826
1,2.4,0.050484537179915
1,2.5,0.0505536539586712
1,2.6,0.050622760701902
1,2.7,0.0506919165431596
1,2.8,0.0507611739161772
1,2.9,0.0508305787849981
1,3,0.0509001709477535
1,3.1,0.0509699843955653
1,3.2,0.0510400477090555
1,3.3,0.0511103844770576
1,3.4,0.051181013724552
1,3.5,0.0512519503392511
1,3.6,0.0513232054885029
1,3.7,0.0513947870201912
1,3.8,0.0514666998430523
1,3.9,0.0515389462833131
1,4,0.05161152641578
1,4.1,0.0516844383684981
1,4.2,0.0517576786008848
1,4.3,0.051831242155838
1,4.4,0.0519051228867627
1,4.5,0.0519793136607735
1,4.6,0.0520538065395363
1,4.7,0.0521285929393327
1,4.8,0.052203663771987
1,4.9,0.0522790095682965
1,5,0.0523546205855721
